type	race	ind	gerpa	gerpr
DH	GB	DH.GB.4	1933.7595685927	966.87978429635
DH	GB	DH.GB.23	1909.32988341278	954.664941706391
DH	GB	DH.GB.25	1868.76228380861	934.381141904303
DH	GB	DH.GB.6	1924.19558080711	962.097790403557
DH	GB	DH.GB.20	1981.0154581543	990.507729077149
DH	GB	DH.GB.7	1908.40504666268	954.202523331338
DH	GB	DH.GB.9	1869.40800254936	934.704001274679
DH	GB	DH.GB.10	1948.2568810961	974.128440548052
DH	GB	DH.GB.11	1984.17507886076	992.087539430382
DH	GB	DH.GB.12	1950.8708711513	975.435435575648
DH	GB	DH.GB.22	1898.1829691893	949.091484594648
DH	GB	DH.GB.13	1935.60322549796	967.80161274898
DH	GB	DH.GB.17	1949.05625696022	974.528128480109
DH	GB	DH.GB.14	1793.833226145	896.916613072502
DH	GB	DH.GB.15	2003.10602825529	1001.55301412765
DH	GB	DH.GB.26	1923.94269178808	961.97134589404
DH	GB	DH.GB.27	1986.27257288315	993.136286441574
DH	GB	DH.GB.28	1998.8481990443	999.42409952215
DH	GB	DH.GB.29	1963.4403393732	981.720169686598
DH	GB	DH.GB.16	1862.85589399849	931.427946999247
DH	GB	DH.GB.18	1970.46976470056	985.234882350282
DH	GB	DH.GB.8	1898.86546381783	949.432731908916
DH	GB	DH.GB.24	1923.07279966454	961.536399832272
DH	GB	DH.GB.5	1949.46023059459	974.730115297296
DH	GB	DH.GB.21	1942.75908045458	971.379540227288
DH	GB	DH.GB.58	1916.15939705401	958.079698527004
DH	GB	DH.GB.59	1919.00171275114	959.500856375568
DH	GB	DH.GB.31	1900.36513058643	950.182565293212
DH	GB	DH.GB.32	1925.49909747902	962.749548739511
DH	GB	DH.GB.34	1906.86340607515	953.431703037575
DH	GB	DH.GB.35	1842.05950480088	921.029752400439
DH	GB	DH.GB.36	1975.18249725239	987.591248626197
DH	GB	DH.GB.37	1950.67928680628	975.339643403141
DH	GB	DH.GB.38	1912.56975163495	956.284875817473
DH	GB	DH.GB.39	1852.90018469884	926.450092349418
DH	GB	DH.GB.40	1938.03681696712	969.018408483559
DH	GB	DH.GB.41	1922.32242226866	961.161211134332
DH	GB	DH.GB.45	1924.75962740219	962.379813701096
DH	GB	DH.GB.46	1887.19560037008	943.597800185042
DH	GB	DH.GB.47	1980.340642886	990.170321442998
DH	GB	DH.GB.48	2018.03016058631	1009.01508029316
DH	GB	DH.GB.50	1935.5835633091	967.79178165455
DH	GB	DH.GB.52	1877.23242293794	938.616211468971
DH	GB	DH.GB.53	1902.52373570646	951.26186785323
DH	GB	DH.GB.55	1879.54470111259	939.772350556295
DH	GB	DH.GB.57	1871.32808800394	935.66404400197
DH	GB	DH.GB.30	1965.17716107995	982.588580539973
DH	GB	DH.GB.43	1984.95466911802	992.47733455901
DH	GB	DH.GB.49	1984.2307035479	992.11535177395
DH	GB	DH.GB.54	1949.6793330393	974.83966651965
DH	GB	DH.GB.56	1909.73962527159	954.869812635794
DH	GB	DH.GB.42	1931.03141929994	965.51570964997
DH	GB	DH.GB.51	1882.03948857426	941.019744287128
DH	GB	DH.GB.33	1936.85623692132	968.42811846066
DH	GB	DH.GB.44	1928.52088536768	964.260442683842
DH	GB	DH.GB.19	1427.4379774518	713.718988725902
DH	GB	DH.GB.1	1388.03478872821	694.017394364104
DH	GB	DH.GB.2	1324.98339463029	662.491697315145
DH	GB	DH.GB.3	1297.12877864824	648.564389324122
DH	GB	DH.GB.4	1439.73213310463	719.866066552314
DH	GB	DH.GB.23	1345.16405662253	672.582028311264
DH	GB	DH.GB.25	1323.12281389657	661.561406948285
DH	GB	DH.GB.6	1406.19544395722	703.09772197861
DH	GB	DH.GB.20	1360.48037211374	680.240186056869
DH	GB	DH.GB.7	1332.93283556274	666.466417781368
DH	GB	DH.GB.9	1403.68782610394	701.843913051971
DH	GB	DH.GB.10	1407.47396481695	703.736982408476
DH	GB	DH.GB.11	1366.87802964055	683.439014820273
DH	GB	DH.GB.12	1301.58157723107	650.790788615534
DH	GB	DH.GB.22	1368.65448345746	684.327241728731
DH	GB	DH.GB.13	1403.46734502868	701.733672514342
DH	GB	DH.GB.17	1373.63692712511	686.818463562553
DH	GB	DH.GB.14	1361.01047329336	680.505236646682
DH	GB	DH.GB.15	1351.42413166139	675.712065830696
DH	GB	DH.GB.26	1327.83893061248	663.919465306239
DH	GB	DH.GB.27	1321.37374803131	660.686874015656
DH	GB	DH.GB.28	1292.17957888118	646.089789440591
DH	GB	DH.GB.29	1387.3245697937	693.662284896849
DH	GB	DH.GB.16	1280.80415174636	640.402075873178
DH	GB	DH.GB.18	1393.11562075472	696.55781037736
DH	GB	DH.GB.8	1279.00767514711	639.503837573554
DH	GB	DH.GB.24	1315.6429694847	657.821484742352
DH	GB	DH.GB.5	1307.04632445006	653.523162225031
DH	GB	DH.GB.21	1434.71878325319	717.359391626596
DH	GB	DH.GB.58	1334.22902029679	667.114510148396
DH	GB	DH.GB.59	1321.70289900702	660.851449503511
DH	GB	DH.GB.31	1315.84038631249	657.920193156245
DH	GB	DH.GB.32	1392.59951452629	696.299757263143
DH	GB	DH.GB.34	1292.80577179444	646.402885897222
DH	GB	DH.GB.35	1316.82081008534	658.410405042669
DH	GB	DH.GB.36	1331.53993520196	665.76996760098
DH	GB	DH.GB.37	1438.97307629037	719.486538145186
DH	GB	DH.GB.38	1289.24100102347	644.620500511735
DH	GB	DH.GB.39	1340.64168695227	670.320843476137
DH	GB	DH.GB.40	1349.95925576872	674.979627884362
DH	GB	DH.GB.41	1347.48820960473	673.744104802367
DH	GB	DH.GB.45	1388.5783947463	694.289197373151
DH	GB	DH.GB.46	1303.82627463873	651.913137319364
DH	GB	DH.GB.47	1343.94317470382	671.971587351911
DH	GB	DH.GB.48	1281.76118827101	640.880594135506
DH	GB	DH.GB.50	1339.74521958812	669.87260979406
DH	GB	DH.GB.52	1362.83826616622	681.419133083111
DH	GB	DH.GB.53	1325.97754524954	662.988772624771
DH	GB	DH.GB.55	1305.85887420904	652.929437104518
DH	GB	DH.GB.57	1371.31971950224	685.659859751121
DH	GB	DH.GB.30	1423.35236644058	711.676183220288
DH	GB	DH.GB.43	1329.30657019147	664.653285095737
DH	GB	DH.GB.49	1389.28983510889	694.644917554446
DH	GB	DH.GB.54	1324.94436379373	662.472181896865
DH	GB	DH.GB.56	1319.86960905132	659.934804525658
DH	GB	DH.GB.42	1306.74943182944	653.374715914718
DH	GB	DH.GB.51	1364.86550633613	682.432753168067
DH	GB	DH.GB.33	1396.69235609069	698.346178045345
DH	GB	DH.GB.44	1364.85203003239	682.426015016195
DH	GB	DH.GB.19	1401.02319179781	700.511595898905
DH	GB	DH.GB.1	1420.95217257571	710.476086287854
DH	GB	DH.GB.2	1442.25929965199	721.129649825996
DH	GB	DH.GB.3	1387.61547789146	693.80773894573
DH	GB	DH.GB.4	1419.52434969133	709.762174845663
DH	GB	DH.GB.23	1453.04148380497	726.520741902485
DH	GB	DH.GB.25	1306.37092976006	653.185464880029
DH	GB	DH.GB.6	1401.83117201829	700.915586009147
DH	GB	DH.GB.20	1468.32741535491	734.163707677453
DH	GB	DH.GB.7	1448.17008181197	724.085040905985
DH	GB	DH.GB.9	1380.24537788145	690.122688940723
DH	GB	DH.GB.10	1381.97756144494	690.988780722471
DH	GB	DH.GB.11	1402.56102127267	701.280510636334
DH	GB	DH.GB.12	1438.71462894857	719.357314474286
DH	GB	DH.GB.22	1349.53396278825	674.766981394125
DH	GB	DH.GB.13	1445.69169950692	722.845849753459
DH	GB	DH.GB.17	1389.94806290797	694.974031453983
DH	GB	DH.GB.14	1391.6158181787	695.807909089352
DH	GB	DH.GB.15	1471.11082710392	735.555413551958
DH	GB	DH.GB.26	1444.49677402379	722.248387011895
DH	GB	DH.GB.27	1399.33122365584	699.66561182792
DH	GB	DH.GB.28	1448.6529845627	724.326492281351
DH	GB	DH.GB.29	1371.91652847793	685.958264238966
DH	GB	DH.GB.16	1500.16609894615	750.083049473074
DH	GB	DH.GB.18	1427.50684071901	713.753420359504
DH	GB	DH.GB.8	1384.5984120403	692.299206020152
DH	GB	DH.GB.24	1412.40417730208	706.20208865104
DH	GB	DH.GB.5	1441.28982527612	720.644912638062
DH	GB	DH.GB.21	1439.85192028542	719.925960142708
DH	GB	DH.GB.58	1441.78504853166	720.89252426583
DH	GB	DH.GB.59	1363.69109742135	681.845548710674
DH	GB	DH.GB.31	1561.04210960946	780.521054804731
DH	GB	DH.GB.32	1421.31067883932	710.655339419658
DH	GB	DH.GB.34	1383.10657508715	691.553287543574
DH	GB	DH.GB.35	1458.92972321065	729.464861605326
DH	GB	DH.GB.36	1389.17538832209	694.587694161045
DH	GB	DH.GB.37	1352.50269042383	676.251345211915
DH	GB	DH.GB.38	1421.80455639789	710.902278198943
DH	GB	DH.GB.39	1458.44721449128	729.223607245642
DH	GB	DH.GB.40	1419.87961520491	709.939807602455
DH	GB	DH.GB.41	1391.17065510865	695.585327554325
DH	GB	DH.GB.45	1406.7265443075	703.363272153749
DH	GB	DH.GB.46	1447.17680434167	723.588402170834
DH	GB	DH.GB.47	1546.049006132	773.024503066
DH	GB	DH.GB.48	1489.00817144815	744.504085724072
DH	GB	DH.GB.50	1479.09151906388	739.545759531942
DH	GB	DH.GB.52	1350.26746474667	675.133732373336
DH	GB	DH.GB.53	1390.45539515177	695.227697575885
DH	GB	DH.GB.55	1444.71768797341	722.358843986706
DH	GB	DH.GB.57	1429.63314980826	714.816574904131
DH	GB	DH.GB.30	1492.85770856453	746.428854282267
DH	GB	DH.GB.43	1362.18648681595	681.093243407977
DH	GB	DH.GB.49	1424.5423519301	712.271175965048
DH	GB	DH.GB.54	1377.26305295325	688.631526476623
DH	GB	DH.GB.56	1353.23778926722	676.618894633611
DH	GB	DH.GB.42	1420.42092435525	710.210462177626
DH	GB	DH.GB.51	1373.44284977022	686.721424885108
DH	GB	DH.GB.33	1340.95767983778	670.478839918889
DH	GB	DH.GB.44	1373.88643064155	686.943215320775
DH	GB	DH.GB.19	1577.07045163776	788.535225818882
DH	GB	DH.GB.1	1528.20755697486	764.10377848743
DH	GB	DH.GB.2	1614.60681997612	807.30340998806
DH	GB	DH.GB.3	1500.67965302763	750.339826513813
DH	GB	DH.GB.4	1549.37454573854	774.687272869272
DH	GB	DH.GB.23	1519.90971912388	759.954859561941
DH	GB	DH.GB.25	1579.71110518139	789.855552590693
DH	GB	DH.GB.6	1557.64249504575	778.821247522875
DH	GB	DH.GB.20	1641.2776672538	820.638833626898
DH	GB	DH.GB.7	1557.60023163179	778.800115815893
DH	GB	DH.GB.9	1451.8958763449	725.94793817245
DH	GB	DH.GB.10	1530.96206948788	765.48103474394
DH	GB	DH.GB.11	1611.31733551893	805.658667759463
DH	GB	DH.GB.12	1479.14493972385	739.572469861926
DH	GB	DH.GB.22	1644.26168605416	822.13084302708
DH	GB	DH.GB.13	1508.30139172031	754.150695860153
DH	GB	DH.GB.17	1549.08074459388	774.540372296938
DH	GB	DH.GB.14	1598.34612047124	799.173060235622
DH	GB	DH.GB.15	1512.11394204104	756.056971020518
DH	GB	DH.GB.26	1554.5221457141	777.261072857049
DH	GB	DH.GB.27	1557.18288096517	778.591440482585
DH	GB	DH.GB.28	1594.56581794973	797.282908974864
DH	GB	DH.GB.29	1525.77000515103	762.885002575516
DH	GB	DH.GB.16	1489.56017200635	744.780086003177
DH	GB	DH.GB.18	1555.77087455027	777.885437275137
DH	GB	DH.GB.8	1516.44005330341	758.220026651704
DH	GB	DH.GB.24	1572.52177090097	786.260885450483
DH	GB	DH.GB.5	1507.38520417696	753.692602088479
DH	GB	DH.GB.21	1619.96541070572	809.982705352862
DH	GB	DH.GB.58	1520.87819904088	760.439099520442
DH	GB	DH.GB.59	1514.87402809216	757.437014046082
DH	GB	DH.GB.31	1534.18282295419	767.091411477094
DH	GB	DH.GB.32	1523.82616270164	761.913081350822
DH	GB	DH.GB.34	1533.47375991089	766.736879955443
DH	GB	DH.GB.35	1600.25001180563	800.125005902816
DH	GB	DH.GB.36	1457.97220106336	728.986100531678
DH	GB	DH.GB.37	1534.63469797245	767.317348986225
DH	GB	DH.GB.38	1577.31073603487	788.655368017435
DH	GB	DH.GB.39	1474.79583080854	737.397915404268
DH	GB	DH.GB.40	1518.06957500285	759.034787501425
DH	GB	DH.GB.41	1535.82199680398	767.91099840199
DH	GB	DH.GB.45	1557.977826992	778.988913495998
DH	GB	DH.GB.46	1507.63801369163	753.819006845816
DH	GB	DH.GB.47	1476.65402273384	738.327011366918
DH	GB	DH.GB.48	1557.43079516619	778.715397583094
DH	GB	DH.GB.50	1514.11571596661	757.057857983305
DH	GB	DH.GB.52	1458.54846084971	729.274230424856
DH	GB	DH.GB.53	1587.2667655668	793.633382783399
DH	GB	DH.GB.55	1564.39566483743	782.197832418714
DH	GB	DH.GB.57	1539.98105068327	769.990525341634
DH	GB	DH.GB.30	1517.13864720264	758.569323601322
DH	GB	DH.GB.43	1605.44702542266	802.723512711328
DH	GB	DH.GB.49	1628.85760535109	814.428802675545
DH	GB	DH.GB.54	1530.97070697946	765.48535348973
DH	GB	DH.GB.56	1549.58878734741	774.794393673703
DH	GB	DH.GB.42	1536.77527981853	768.387639909267
DH	GB	DH.GB.51	1536.34012776231	768.170063881157
DH	GB	DH.GB.33	1521.71146949818	760.85573474909
DH	GB	DH.GB.44	1580.36259286028	790.181296430139
DH	GB	DH.GB.19	1193.14402934235	596.572014671177
DH	GB	DH.GB.1	1244.07823439826	622.039117199128
DH	GB	DH.GB.2	1235.63427297109	617.817136485547
DH	GB	DH.GB.3	1237.49368374775	618.746841873876
DH	GB	DH.GB.4	1318.81957838512	659.40978919256
DH	GB	DH.GB.23	1219.86727255056	609.93363627528
DH	GB	DH.GB.25	1212.22830632192	606.114153160961
DH	GB	DH.GB.6	1191.25722302115	595.628611510574
DH	GB	DH.GB.20	1267.45898467168	633.729492335842
DH	GB	DH.GB.7	1231.53923475748	615.769617378742
DH	GB	DH.GB.9	1289.28822520447	644.644112602237
DH	GB	DH.GB.10	1255.50573623073	627.752868115363
DH	GB	DH.GB.11	1206.49971477822	603.249857389112
DH	GB	DH.GB.12	1212.45546304353	606.227731521764
DH	GB	DH.GB.22	1242.32162787236	621.160813936181
DH	GB	DH.GB.13	1223.2838295818	611.6419147909
DH	GB	DH.GB.17	1248.78875010202	624.39437505101
DH	GB	DH.GB.14	1209.08994704415	604.544973522074
DH	GB	DH.GB.15	1238.54778019094	619.273890095472
DH	GB	DH.GB.26	1254.7255491071	627.362774553551
DH	GB	DH.GB.27	1193.91692963966	596.958464819831
DH	GB	DH.GB.28	1269.82430076101	634.912150380505
DH	GB	DH.GB.29	1288.84117885897	644.420589429487
DH	GB	DH.GB.16	1264.00200190398	632.001000951989
DH	GB	DH.GB.18	1248.78875010202	624.39437505101
DH	GB	DH.GB.8	1263.19765273096	631.598826365481
DH	GB	DH.GB.24	1215.38726333978	607.69363166989
DH	GB	DH.GB.5	1234.4791651483	617.239582574152
DH	GB	DH.GB.21	1308.1280513433	654.064025671651
DH	GB	DH.GB.58	1259.7757037704	629.8878518852
DH	GB	DH.GB.59	1294.62554610642	647.312773053212
DH	GB	DH.GB.31	1233.29240019759	616.646200098796
DH	GB	DH.GB.32	1279.3960602734	639.6980301367
DH	GB	DH.GB.34	1261.28470414189	630.642352070944
DH	GB	DH.GB.35	1295.67370509194	647.83685254597
DH	GB	DH.GB.36	1253.74872783983	626.874363919913
DH	GB	DH.GB.37	1227.27004955268	613.635024776342
DH	GB	DH.GB.38	1257.3321155072	628.666057753598
DH	GB	DH.GB.39	1266.26471129842	633.132355649212
DH	GB	DH.GB.40	1261.39394368504	630.69697184252
DH	GB	DH.GB.41	1226.24609689858	613.123048449292
DH	GB	DH.GB.45	1267.83703341957	633.918516709787
DH	GB	DH.GB.46	1248.08149342294	624.040746711471
DH	GB	DH.GB.47	1230.64235936236	615.32117968118
DH	GB	DH.GB.48	1244.95037577361	622.475187886807
DH	GB	DH.GB.50	1246.982071258	623.491035628998
DH	GB	DH.GB.52	1245.670070817	622.835035408499
DH	GB	DH.GB.53	1250.80192628718	625.400963143591
DH	GB	DH.GB.55	1225.73293685243	612.866468426217
DH	GB	DH.GB.57	1240.01975383126	620.009876915629
DH	GB	DH.GB.30	1205.65872608818	602.82936304409
DH	GB	DH.GB.43	1250.52649454696	625.263247273479
DH	GB	DH.GB.49	1256.08302139547	628.041510697735
DH	GB	DH.GB.54	1231.48025577421	615.740127887106
DH	GB	DH.GB.56	1240.77750696107	620.388753480533
DH	GB	DH.GB.42	1264.61656002292	632.30828001146
DH	GB	DH.GB.51	1258.55898661581	629.279493307904
DH	GB	DH.GB.33	1284.48567372233	642.242836861167
DH	GB	DH.GB.44	1246.55064053404	623.27532026702
DH	GB	DH.GB.19	1289.13587456793	644.567937283966
DH	GB	DH.GB.1	1258.40119472654	629.20059736327
DH	GB	DH.GB.2	1228.12613316372	614.063066581859
DH	GB	DH.GB.3	1174.59061026166	587.29530513083
DH	GB	DH.GB.4	1171.38933412166	585.694667060831
DH	GB	DH.GB.23	1251.35267379981	625.676336899904
DH	GB	DH.GB.25	1220.11831811205	610.059159056023
DH	GB	DH.GB.6	1250.76434587893	625.382172939466
DH	GB	DH.GB.20	1139.91155841131	569.955779205653
DH	GB	DH.GB.7	1154.71412240076	577.357061200381
DH	GB	DH.GB.9	1164.96214172692	582.481070863458
DH	GB	DH.GB.10	1212.17460159696	606.087300798479
DH	GB	DH.GB.11	1176.34285206412	588.171426032058
DH	GB	DH.GB.12	1272.77063417123	636.385317085617
DH	GB	DH.GB.22	1278.38277398899	639.191386994494
DH	GB	DH.GB.13	1164.43021427967	582.215107139836
DH	GB	DH.GB.17	1189.13713747187	594.568568735933
DH	GB	DH.GB.14	1186.75965208516	593.379826042582
DH	GB	DH.GB.15	1191.80835960046	595.904179800228
DH	GB	DH.GB.26	1121.02234910644	560.511174553218
DH	GB	DH.GB.27	1221.25991248802	610.629956244009
DH	GB	DH.GB.28	1164.5195538494	582.2597769247
DH	GB	DH.GB.29	1233.60232130576	616.80116065288
DH	GB	DH.GB.16	1218.7036345608	609.351817280402
DH	GB	DH.GB.18	1177.79885712027	588.899428560137
DH	GB	DH.GB.8	1203.35965482289	601.679827411446
DH	GB	DH.GB.24	1162.94148588274	581.470742941371
DH	GB	DH.GB.5	1229.9922555185	614.996127759249
DH	GB	DH.GB.21	1191.12273057905	595.561365289527
DH	GB	DH.GB.58	1229.32117916423	614.660589582117
DH	GB	DH.GB.59	1183.83215602418	591.916078012092
DH	GB	DH.GB.31	1217.91544462486	608.957722312429
DH	GB	DH.GB.32	1238.60329865869	619.301649329344
DH	GB	DH.GB.34	1231.87599736895	615.937998684477
DH	GB	DH.GB.35	1158.02397330381	579.011986651906
DH	GB	DH.GB.36	1224.04518430857	612.022592154283
DH	GB	DH.GB.37	1189.61899029694	594.809495148472
DH	GB	DH.GB.38	1224.51313768208	612.256568841039
DH	GB	DH.GB.39	1223.90366042661	611.951830213306
DH	GB	DH.GB.40	1211.44610489777	605.723052448884
DH	GB	DH.GB.41	1196.91199042111	598.455995210557
DH	GB	DH.GB.45	1228.19433689972	614.097168449859
DH	GB	DH.GB.46	1255.86482298653	627.932411493266
DH	GB	DH.GB.47	1235.18031079586	617.590155397929
DH	GB	DH.GB.48	1204.40386281922	602.201931409612
DH	GB	DH.GB.50	1113.43567415286	556.717837076431
DH	GB	DH.GB.52	1192.69168009909	596.345840049547
DH	GB	DH.GB.53	1181.88970526188	590.944852630941
DH	GB	DH.GB.55	1180.56211772703	590.281058863513
DH	GB	DH.GB.57	1157.70706809231	578.853534046154
DH	GB	DH.GB.30	1241.21871263073	620.609356315364
DH	GB	DH.GB.43	1184.23139000159	592.115695000794
DH	GB	DH.GB.49	1129.78045337956	564.890226689778
DH	GB	DH.GB.54	1199.71968282084	599.859841410421
DH	GB	DH.GB.56	1263.92755621033	631.963778105167
DH	GB	DH.GB.42	1243.84925452977	621.924627264886
DH	GB	DH.GB.51	1258.97700692922	629.48850346461
DH	GB	DH.GB.33	1131.10219590048	565.55109795024
DH	GB	DH.GB.44	1218.97777022719	609.488885113597
DH	RT	DH.RT.2	2938.91608789194	1469.45804394597
DH	RT	DH.RT.12	2871.00376198901	1435.50188099451
DH	RT	DH.RT.13	2959.02004572152	1479.51002286076
DH	RT	DH.RT.18	2949.21887889691	1474.60943944845
DH	RT	DH.RT.20	2967.06977354014	1483.53488677007
DH	RT	DH.RT.21	2928.30544440947	1464.15272220474
DH	RT	DH.RT.22	2917.76854575402	1458.88427287701
DH	RT	DH.RT.24	2895.34444302298	1447.67222151149
DH	RT	DH.RT.25	2965.22917933791	1482.61458966896
DH	RT	DH.RT.26	2977.99566972457	1488.99783486229
DH	RT	DH.RT.30	2913.85895398671	1456.92947699336
DH	RT	DH.RT.31	2970.25859149018	1485.12929574509
DH	RT	DH.RT.40	2870.70802168437	1435.35401084218
DH	RT	DH.RT.41	2908.57933686497	1454.28966843248
DH	RT	DH.RT.42	2982.9777773601	1491.48888868005
DH	RT	DH.RT.43	2909.67792497851	1454.83896248926
DH	RT	DH.RT.44	2780.78657581635	1390.39328790818
DH	RT	DH.RT.1	2865.91502592592	1432.95751296296
DH	RT	DH.RT.3	2957.55639180238	1478.77819590119
DH	RT	DH.RT.4	2921.90925640059	1460.9546282003
DH	RT	DH.RT.5	2790.70036533413	1395.35018266707
DH	RT	DH.RT.6	2932.9373973595	1466.46869867975
DH	RT	DH.RT.7	2919.14589201215	1459.57294600608
DH	RT	DH.RT.8	2893.78428013691	1446.89214006846
DH	RT	DH.RT.9	2958.78525072376	1479.39262536188
DH	RT	DH.RT.10	2920.58369917053	1460.29184958527
DH	RT	DH.RT.11	2847.07665124967	1423.53832562484
DH	RT	DH.RT.14	2844.7717015944	1422.3858507972
DH	RT	DH.RT.15	2934.93887164577	1467.46943582288
DH	RT	DH.RT.16	2893.0926283577	1446.54631417885
DH	RT	DH.RT.17	2936.83430422201	1468.417152111
DH	RT	DH.RT.19	2953.70628975025	1476.85314487513
DH	RT	DH.RT.23	2925.87047966713	1462.93523983356
DH	RT	DH.RT.27	2966.7345199388	1483.3672599694
DH	RT	DH.RT.28	2950.01342731846	1475.00671365923
DH	RT	DH.RT.29	2934.18324653233	1467.09162326617
DH	RT	DH.RT.32	2856.28901529563	1428.14450764781
DH	RT	DH.RT.33	2822.34809364648	1411.17404682324
DH	RT	DH.RT.34	3060.87895567481	1530.4394778374
DH	RT	DH.RT.35	2963.29805298522	1481.64902649261
DH	RT	DH.RT.37	2902.16238785219	1451.08119392609
DH	RT	DH.RT.38	2952.02084312226	1476.01042156113
DH	RT	DH.RT.39	2863.91343844872	1431.95671922436
DH	RT	DH.RT.36	2994.87115855703	1497.43557927852
DH	RT	DH.RT.2	1880.4270925231	940.213546261552
DH	RT	DH.RT.12	1974.39146355607	987.195731778036
DH	RT	DH.RT.13	1936.3571088462	968.178554423102
DH	RT	DH.RT.18	2044.45884534375	1022.22942267188
DH	RT	DH.RT.20	2082.77537130789	1041.38768565395
DH	RT	DH.RT.21	2030.82049877135	1015.41024938567
DH	RT	DH.RT.22	1982.23405726382	991.117028631908
DH	RT	DH.RT.24	2050.24515036695	1025.12257518348
DH	RT	DH.RT.25	2030.84406723579	1015.4220336179
DH	RT	DH.RT.26	1991.90682127837	995.953410639184
DH	RT	DH.RT.30	1947.03610089794	973.518050448971
DH	RT	DH.RT.31	1955.05850778258	977.529253891292
DH	RT	DH.RT.40	1959.90466462196	979.952332310978
DH	RT	DH.RT.41	2009.19444604296	1004.59722302148
DH	RT	DH.RT.42	2021.68426455743	1010.84213227872
DH	RT	DH.RT.43	1912.67287440719	956.336437203596
DH	RT	DH.RT.44	1999.05509274396	999.527546371977
DH	RT	DH.RT.1	2027.22158750943	1013.61079375471
DH	RT	DH.RT.3	1913.11083720205	956.555418601026
DH	RT	DH.RT.4	1970.0571071529	985.028553576451
DH	RT	DH.RT.5	1975.17928905968	987.589644529838
DH	RT	DH.RT.6	1968.54780661832	984.273903309161
DH	RT	DH.RT.7	2022.0833142432	1011.0416571216
DH	RT	DH.RT.8	1920.83157066498	960.415785332491
DH	RT	DH.RT.9	1973.62803689591	986.814018447953
DH	RT	DH.RT.10	1995.92720808779	997.963604043897
DH	RT	DH.RT.11	1974.71043562067	987.355217810337
DH	RT	DH.RT.14	1995.43478944461	997.717394722305
DH	RT	DH.RT.15	1899.03965277635	949.519826388177
DH	RT	DH.RT.16	1994.52503758444	997.26251879222
DH	RT	DH.RT.17	1967.8176118385	983.908805919249
DH	RT	DH.RT.19	1961.51450824162	980.757254120812
DH	RT	DH.RT.23	1986.41209836095	993.206049180473
DH	RT	DH.RT.27	1961.12379814475	980.561899072376
DH	RT	DH.RT.28	1965.02193276653	982.510966383267
DH	RT	DH.RT.29	1957.46180152273	978.730900761363
DH	RT	DH.RT.32	1922.72537213722	961.362686068609
DH	RT	DH.RT.33	2000.02808458414	1000.01404229207
DH	RT	DH.RT.34	1966.24340683773	983.121703418863
DH	RT	DH.RT.35	2119.20085412262	1059.60042706131
DH	RT	DH.RT.37	1948.32812967812	974.164064839061
DH	RT	DH.RT.38	1947.5056446432	973.752822321601
DH	RT	DH.RT.39	1965.3498983071	982.674949153552
DH	RT	DH.RT.36	1996.68618622349	998.343093111743
DH	RT	DH.RT.2	1963.01174919126	981.505874595629
DH	RT	DH.RT.12	1984.21239051742	992.106195258708
DH	RT	DH.RT.13	1971.02010905845	985.510054529226
DH	RT	DH.RT.18	1973.11086238088	986.555431190441
DH	RT	DH.RT.20	1939.45397225568	969.72698612784
DH	RT	DH.RT.21	1905.80554959368	952.902774796838
DH	RT	DH.RT.22	1945.17955627595	972.589778137976
DH	RT	DH.RT.24	1918.34968266	959.17484133
DH	RT	DH.RT.25	2022.09949743105	1011.04974871552
DH	RT	DH.RT.26	2021.29459313131	1010.64729656565
DH	RT	DH.RT.30	1956.92699670421	978.463498352106
DH	RT	DH.RT.31	1958.40967525039	979.204837625197
DH	RT	DH.RT.40	1959.61806587377	979.809032936885
DH	RT	DH.RT.41	1978.04044320768	989.02022160384
DH	RT	DH.RT.42	1991.82131448064	995.910657240319
DH	RT	DH.RT.43	1966.82667502229	983.413337511143
DH	RT	DH.RT.44	2011.0387062497	1005.51935312485
DH	RT	DH.RT.1	1962.17549855598	981.087749277988
DH	RT	DH.RT.3	1926.45040546953	963.225202734765
DH	RT	DH.RT.4	1947.53907751296	973.769538756482
DH	RT	DH.RT.5	1936.23345854119	968.116729270593
DH	RT	DH.RT.6	1945.81180131265	972.905900656325
DH	RT	DH.RT.7	1959.13554612846	979.567773064231
DH	RT	DH.RT.8	1961.10024452298	980.550122261489
DH	RT	DH.RT.9	1928.19560426516	964.09780213258
DH	RT	DH.RT.10	2032.64176777414	1016.32088388707
DH	RT	DH.RT.11	1936.41719535107	968.208597675536
DH	RT	DH.RT.14	1936.41719535107	968.208597675536
DH	RT	DH.RT.15	2068.50851482794	1034.25425741397
DH	RT	DH.RT.16	1943.42956966478	971.714784832391
DH	RT	DH.RT.17	2017.73936559626	1008.86968279813
DH	RT	DH.RT.19	2033.25781493438	1016.62890746719
DH	RT	DH.RT.23	1975.39640760028	987.698203800138
DH	RT	DH.RT.27	1957.14147539918	978.57073769959
DH	RT	DH.RT.28	2049.27428816453	1024.63714408226
DH	RT	DH.RT.29	2058.13329239442	1029.06664619721
DH	RT	DH.RT.32	1993.29708736409	996.648543682043
DH	RT	DH.RT.33	1968.50640391947	984.253201959736
DH	RT	DH.RT.34	1956.84158425504	978.420792127519
DH	RT	DH.RT.35	1983.50245071462	991.751225357308
DH	RT	DH.RT.37	1988.23128238109	994.115641190547
DH	RT	DH.RT.38	1956.57532774323	978.287663871614
